日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2012-11-29,'399967,中证军工,3506.731,3565.244,3504.207,3535.836,3539.338,-32.607,-0.9213,132488428,1207674181.0
2012-11-28,'399967,中证军工,3539.338,3630.176,3535.338,3630.176,3641.51,-102.172,-2.8058,147403962,1375066576.0
2012-11-27,'399967,中证军工,3641.51,3757.296,3641.51,3757.296,3778.32,-136.81,-3.6209,176397323,1655779156.0
2012-11-26,'399967,中证军工,3778.32,3819.493,3775.926,3802.296,3785.971,-7.651,-0.2021,145000810,1428672448.0
2012-11-23,'399967,中证军工,3785.971,3805.04,3773.425,3779.981,3773.586,12.385,0.3282,118781769,1116094371.0
2012-11-22,'399967,中证军工,3773.586,3803.348,3768.379,3803.348,3821.148,-47.562,-1.2447,123062859,1202592186.0
2012-11-21,'399967,中证军工,3821.148,3821.148,3713.769,3767.411,3766.12,55.028,1.4611,165330338,1564607246.0
2012-11-20,'399967,中证军工,3766.12,3804.217,3763.55,3804.217,3794.427,-28.307,-0.746,109018699,1074247802.0
2012-11-19,'399967,中证军工,3794.427,3795.671,3745.886,3792.356,3786.427,8.0,0.2113,133041978,1350726149.0
2012-11-16,'399967,中证军工,3786.427,3823.119,3759.704,3823.119,3828.397,-41.97,-1.0963,165318609,1591839119.0
2012-11-15,'399967,中证军工,3828.397,3898.211,3826.668,3898.211,3919.773,-91.376,-2.3312,157487987,1498490038.0
2012-11-14,'399967,中证军工,3919.773,3936.846,3878.564,3930.026,3920.419,-0.646,-0.0165,171647515,1676633924.0
2012-11-13,'399967,中证军工,3920.419,4022.795,3920.238,4022.795,4016.308,-95.889,-2.3875,198852240,2048942834.0
2012-11-12,'399967,中证军工,4016.308,4030.943,3962.782,3962.782,3958.064,58.244,1.4715,220680413,2338584606.0
2012-11-09,'399967,中证军工,3958.064,3972.338,3935.737,3942.468,3947.461,10.603,0.2686,166772356,1760214356.0
2012-11-08,'399967,中证军工,3947.461,4035.609,3947.461,4035.609,4060.243,-112.782,-2.7777,194640837,1941605809.0
2012-11-07,'399967,中证军工,4060.243,4081.883,4027.594,4045.405,4048.798,11.445,0.2827,156536815,1618925949.0
2012-11-06,'399967,中证军工,4048.798,4076.36,3996.234,4076.36,4076.061,-27.263,-0.6689,168836711,1745497676.0
2012-11-05,'399967,中证军工,4076.061,4084.777,4048.395,4074.642,4079.599,-3.538,-0.0867,190160107,2061662999.0
2012-11-02,'399967,中证军工,4079.599,4088.45,4055.208,4068.215,4065.442,14.157,0.3482,177228734,1847361234.0
2012-11-01,'399967,中证军工,4065.442,4072.227,4005.946,4005.946,3999.563,65.879,1.6472,187565304,1960335589.0
2012-10-31,'399967,中证军工,3999.563,3999.612,3979.851,3993.189,3993.993,5.57,0.1395,118724945,1240226257.0
2012-10-30,'399967,中证军工,3993.993,4022.969,3982.0,3999.927,4001.539,-7.546,-0.1886,131516399,1363860837.0
2012-10-29,'399967,中证军工,4001.539,4022.635,3995.227,4022.635,4035.468,-33.929,-0.8408,136050741,1441260071.0
2012-10-26,'399967,中证军工,4035.468,4128.238,4023.461,4128.238,4136.576,-101.108,-2.4442,220801970,2363041048.0
2012-10-25,'399967,中证军工,4136.576,4177.188,4135.599,4147.608,4145.707,-9.131,-0.2203,204042117,2295394415.0
2012-10-24,'399967,中证军工,4145.707,4174.357,4141.243,4161.031,4184.428,-38.721,-0.9254,166603545,1791323167.0
2012-10-23,'399967,中证军工,4184.428,4259.295,4184.149,4256.214,4259.243,-74.815,-1.7565,206219278,2262893131.0
2012-10-22,'399967,中证军工,4259.243,4261.302,4210.367,4240.018,4247.259,11.984,0.2822,215679654,2298078437.0
2012-10-19,'399967,中证军工,4247.259,4266.587,4240.423,4246.688,4236.355,10.904,0.2574,189923570,2038959379.0
2012-10-18,'399967,中证军工,4236.355,4245.13,4193.357,4194.259,4186.999,49.356,1.1788,217159982,2296458245.0
2012-10-17,'399967,中证军工,4186.999,4203.776,4154.328,4203.172,4190.755,-3.756,-0.0896,165513348,1775536194.0
2012-10-16,'399967,中证军工,4190.755,4207.317,4143.352,4154.831,4157.527,33.228,0.7992,191102022,2115466523.0
2012-10-15,'399967,中证军工,4157.527,4195.504,4116.386,4195.504,4189.458,-31.931,-0.7622,177964035,1883384975.0
2012-10-12,'399967,中证军工,4189.458,4245.069,4156.292,4215.957,4205.601,-16.143,-0.3838,185759765,2005452511.0
2012-10-11,'399967,中证军工,4205.601,4306.125,4205.601,4306.125,4320.322,-114.721,-2.6554,273889115,2990164339.0
2012-10-10,'399967,中证军工,4320.322,4327.411,4273.435,4273.435,4283.779,36.543,0.8531,264677829,2963246495.0
2012-10-09,'399967,中证军工,4283.779,4284.626,4193.911,4193.911,4190.789,92.99,2.2189,310346281,3361950170.0
2012-10-08,'399967,中证军工,4190.789,4221.995,4162.792,4181.443,4159.988,30.801,0.7404,227447343,2373505466.0
2012-09-28,'399967,中证军工,4159.988,4159.988,4074.237,4074.237,4095.144,64.844,1.5834,234803568,2358068509.0
2012-09-27,'399967,中证军工,4095.144,4121.035,3998.267,4017.017,4020.459,74.685,1.8576,261062791,2679531289.0
2012-09-26,'399967,中证军工,4020.459,4152.531,4006.484,4130.925,4142.703,-122.244,-2.9508,260366245,2748429805.0
2012-09-25,'399967,中证军工,4142.703,4194.867,4132.625,4149.61,4165.184,-22.481,-0.5397,244581692,2609864331.0
2012-09-24,'399967,中证军工,4165.184,4186.12,4140.019,4141.315,4131.918,33.266,0.8051,253307259,2726438570.0
2012-09-21,'399967,中证军工,4131.918,4260.448,4125.811,4260.448,4292.783,-160.865,-3.7473,393318443,4078987800.0
2012-09-20,'399967,中证军工,4292.783,4450.802,4292.783,4390.597,4394.582,-101.799,-2.3165,442262563,4998290701.0
2012-09-19,'399967,中证军工,4394.582,4418.488,4356.714,4397.455,4375.85,18.732,0.4281,307909991,3494827589.0
2012-09-18,'399967,中证军工,4375.85,4445.745,4363.745,4445.745,4467.444,-91.594,-2.0503,361345344,3923855579.0
2012-09-17,'399967,中证军工,4467.444,4601.028,4466.015,4582.811,4571.781,-104.337,-2.2822,551966252,5999983732.0
2012-09-14,'399967,中证军工,4571.781,4673.357,4560.52,4656.807,4672.757,-100.976,-2.161,713127725,8262320569.0
2012-09-13,'399967,中证军工,4672.757,4763.24,4513.178,4528.842,4548.577,124.18,2.7301,940021999,10918240119.0
2012-09-12,'399967,中证军工,4548.577,4555.473,4416.917,4482.94,4479.387,69.19,1.5446,550640100,6152694675.0
2012-09-11,'399967,中证军工,4479.387,4527.021,4451.799,4506.344,4414.656,64.731,1.4663,561054280,6161293710.0
2012-09-10,'399967,中证军工,4414.656,4433.605,4346.338,4346.338,4346.6,68.056,1.5657,403578776,4498470146.0
2012-09-07,'399967,中证军工,4346.6,4370.148,4235.519,4236.156,4209.42,137.18,3.2589,483220647,5021479514.0
2012-09-06,'399967,中证军工,4209.42,4209.42,4173.267,4183.147,4184.424,24.996,0.5974,221059304,2508058723.0
2012-09-05,'399967,中证军工,4184.424,4186.886,4096.874,4096.874,4101.88,82.544,2.0123,274885852,3165623732.0
2012-09-04,'399967,中证军工,4101.88,4145.195,4092.27,4121.683,4123.914,-22.034,-0.5343,216371095,2219003765.0
2012-09-03,'399967,中证军工,4123.914,4124.331,4066.544,4066.544,4072.798,51.116,1.2551,201700653,1996092864.0
2012-08-31,'399967,中证军工,4072.798,4087.843,4049.261,4065.011,4083.068,-10.27,-0.2515,172508802,1707897812.0
2012-08-30,'399967,中证军工,4083.068,4144.328,4014.552,4144.322,4147.401,-64.333,-1.5512,252089800,2615386480.0
2012-08-29,'399967,中证军工,4147.401,4189.585,4144.192,4156.585,4157.251,-9.85,-0.2369,273783846,2654103984.0
2012-08-28,'399967,中证军工,4157.251,4179.738,4111.555,4111.555,4114.133,43.118,1.048,205448419,2099766572.0
2012-08-27,'399967,中证军工,4114.133,4201.966,4111.959,4201.966,4219.253,-105.12,-2.4914,225132874,2378806582.0
2012-08-24,'399967,中证军工,4219.253,4281.569,4218.405,4246.743,4247.547,-28.294,-0.6661,256063114,2892326629.0
2012-08-23,'399967,中证军工,4247.547,4253.774,4215.752,4233.481,4234.982,12.565,0.2967,153874218,1725877081.0
2012-08-22,'399967,中证军工,4234.982,4268.024,4213.321,4254.718,4261.488,-26.506,-0.622,180208005,1908301090.0
2012-08-21,'399967,中证军工,4261.488,4270.663,4185.933,4187.105,4186.611,74.877,1.7885,229500462,2447268359.0
2012-08-20,'399967,中证军工,4186.611,4187.291,4135.759,4155.855,4177.373,9.238,0.2211,137230048,1418732607.0
2012-08-17,'399967,中证军工,4177.373,4192.642,4139.764,4184.921,4188.751,-11.378,-0.2716,146586725,1697576843.0
2012-08-16,'399967,中证军工,4188.751,4228.464,4169.744,4169.744,4175.095,13.656,0.3271,183290582,2122678046.0
2012-08-15,'399967,中证军工,4175.095,4209.465,4168.44,4191.468,4196.085,-20.99,-0.5002,197558451,2077409604.0
2012-08-14,'399967,中证军工,4196.085,4196.085,4110.769,4171.034,4175.296,20.789,0.4979,237372408,2384130620.0
2012-08-13,'399967,中证军工,4175.296,4237.27,4175.296,4237.27,4245.625,-70.329,-1.6565,206940664,2074731554.0
2012-08-10,'399967,中证军工,4245.625,4254.711,4216.617,4231.151,4236.385,9.24,0.2181,201404948,2260363709.0
2012-08-09,'399967,中证军工,4236.385,4236.854,4175.2,4200.793,4195.641,40.744,0.9711,181766569,2041715913.0
2012-08-08,'399967,中证军工,4195.641,4225.019,4177.556,4205.615,4196.217,-0.576,-0.0137,176692663,2055570371.0
2012-08-07,'399967,中证军工,4196.217,4196.217,4152.056,4152.056,4155.699,40.518,0.975,177349441,1996211985.0
2012-08-06,'399967,中证军工,4155.699,4159.26,4058.197,4058.197,4063.68,92.019,2.2644,182477176,2000794131.0
2012-08-03,'399967,中证军工,4063.68,4063.68,3986.207,3997.518,3987.8,75.88,1.9028,121719790,1311628957.0
2012-08-02,'399967,中证军工,3987.8,4042.772,3976.895,4038.95,4041.998,-54.198,-1.3409,110165782,1197751167.0
2012-08-01,'399967,中证军工,4041.998,4056.818,3981.227,3981.227,3985.33,56.668,1.4219,114805655,1270254617.0
2012-07-31,'399967,中证军工,3985.33,4095.169,3980.971,4095.169,4105.65,-120.32,-2.9306,166144737,1663597861.0
2012-07-30,'399967,中证军工,4105.65,4205.031,4101.342,4178.458,4174.316,-68.666,-1.645,144286350,1508986222.0
2012-07-27,'399967,中证军工,4174.316,4193.67,4159.662,4191.792,4177.979,-3.663,-0.0877,144104336,1607486750.0
2012-07-26,'399967,中证军工,4177.979,4242.095,4177.979,4214.522,4207.922,-29.943,-0.7116,173571528,2081415237.0
2012-07-25,'399967,中证军工,4207.922,4228.928,4198.834,4204.596,4220.466,-12.544,-0.2972,152485214,1758764284.0
2012-07-24,'399967,中证军工,4220.466,4234.527,4158.37,4158.37,4179.274,41.192,0.9856,188130375,1856148229.0
2012-07-23,'399967,中证军工,4179.274,4206.461,4157.419,4191.507,4218.042,-38.768,-0.9191,151587652,1758615189.0
2012-07-20,'399967,中证军工,4218.042,4264.118,4211.953,4238.688,4244.557,-26.515,-0.6247,186431257,2079053675.0
2012-07-19,'399967,中证军工,4244.557,4270.136,4186.427,4191.997,4201.309,43.248,1.0294,241631402,2703350836.0
2012-07-18,'399967,中证军工,4201.309,4201.309,4118.09,4136.591,4138.709,62.6,1.5125,195066837,2165141117.0
2012-07-17,'399967,中证军工,4138.709,4138.709,4076.193,4107.112,4128.615,10.094,0.2445,171655865,1965597758.0
2012-07-16,'399967,中证军工,4128.615,4290.295,4126.903,4290.295,4289.828,-161.213,-3.758,235117879,2619046557.0
2012-07-13,'399967,中证军工,4289.828,4349.462,4287.987,4330.981,4340.611,-50.783,-1.17,181196800,2122978445.0
2012-07-12,'399967,中证军工,4340.611,4341.738,4257.317,4293.896,4298.899,41.712,0.9703,209169536,2387012056.0
2012-07-11,'399967,中证军工,4298.899,4302.524,4263.054,4263.054,4270.497,28.402,0.6651,149604083,1577142853.0
2012-07-10,'399967,中证军工,4270.497,4313.597,4267.853,4303.276,4316.618,-46.121,-1.0685,177901133,1920285928.0
2012-07-09,'399967,中证军工,4316.618,4423.058,4315.433,4412.678,4430.804,-114.186,-2.5771,218620149,2491090432.0
2012-07-06,'399967,中证军工,4430.804,4438.283,4325.404,4408.074,4384.148,46.656,1.0642,208130387,2405341090.0
2012-07-05,'399967,中证军工,4384.148,4487.117,4383.733,4487.117,4512.246,-128.098,-2.8389,194181859,2294673526.0
2012-07-04,'399967,中证军工,4512.246,4519.361,4450.87,4492.18,4485.204,27.042,0.6029,233915769,2723994246.0
2012-07-03,'399967,中证军工,4485.204,4519.755,4468.226,4475.348,4477.192,8.012,0.179,204529673,2486622609.0
2012-07-02,'399967,中证军工,4477.192,4489.747,4459.985,4481.73,4467.194,9.998,0.2238,197292966,2335030803.0
2012-06-29,'399967,中证军工,4467.194,4467.194,4382.129,4382.129,4402.687,64.507,1.4652,180923344,2186770019.0
2012-06-28,'399967,中证军工,4402.687,4464.707,4402.687,4452.406,4447.287,-44.6,-1.0029,163868896,2002279328.0
2012-06-27,'399967,中证军工,4447.287,4502.167,4445.238,4457.626,4455.185,-7.898,-0.1773,185251065,2211576190.0
2012-06-26,'399967,中证军工,4455.185,4469.287,4391.743,4454.149,4475.39,-20.205,-0.4515,174089881,2124886528.0
2012-06-25,'399967,中证军工,4475.39,4587.856,4475.39,4579.197,4587.222,-111.832,-2.4379,180362096,2298297163.0
2012-06-21,'399967,中证军工,4587.222,4661.367,4563.989,4661.367,4666.826,-79.604,-1.7057,175965536,2228345117.0
2012-06-20,'399967,中证军工,4666.826,4685.619,4657.622,4681.952,4668.506,-1.68,-0.036,186850595,2444140676.0
2012-06-19,'399967,中证军工,4668.506,4725.467,4667.811,4725.467,4730.233,-61.727,-1.3049,199346020,2515490315.0
2012-06-18,'399967,中证军工,4730.233,4749.693,4722.625,4738.866,4723.544,6.689,0.1416,206894254,2563238355.0
2012-06-15,'399967,中证军工,4723.544,4736.718,4688.045,4724.208,4720.726,2.818,0.0597,254150628,2907332391.0
2012-06-14,'399967,中证军工,4720.726,4749.792,4704.607,4737.932,4743.687,-22.961,-0.484,228766839,2771017520.0
2012-06-13,'399967,中证军工,4743.687,4743.687,4672.705,4698.948,4693.84,49.847,1.062,214642491,2553027287.0
2012-06-12,'399967,中证军工,4693.84,4718.141,4675.115,4718.141,4737.485,-43.645,-0.9213,191180196,2344751918.0
2012-06-11,'399967,中证军工,4737.485,4741.44,4674.485,4674.485,4642.025,95.46,2.0564,277190389,3352290891.0
2012-06-08,'399967,中证军工,4642.025,4689.812,4617.491,4668.327,4633.626,8.399,0.1813,198002769,2414053130.0
2012-06-07,'399967,中证军工,4633.626,4712.319,4623.466,4710.54,4670.218,-36.592,-0.7835,177933174,2192863150.0
2012-06-06,'399967,中证军工,4670.218,4734.586,4654.9,4690.357,4677.954,-7.736,-0.1654,172080952,2214280781.0
2012-06-05,'399967,中证军工,4677.954,4709.037,4662.96,4685.398,4681.884,-3.93,-0.0839,156385830,2012445112.0
2012-06-04,'399967,中证军工,4681.884,4789.03,4680.808,4780.702,4871.234,-189.35,-3.8871,265327627,3290145929.0
2012-06-01,'399967,中证军工,4871.234,4931.518,4848.179,4906.335,4906.966,-35.732,-0.7282,218841314,2719699333.0
2012-05-31,'399967,中证军工,4906.966,4934.589,4873.68,4873.68,4895.556,11.41,0.2331,263510536,3193542417.0
2012-05-30,'399967,中证军工,4895.556,4898.92,4866.834,4894.93,4902.446,-6.89,-0.1405,246532140,3156734736.0
2012-05-29,'399967,中证军工,4902.446,4908.27,4835.745,4836.18,4823.734,78.712,1.6318,329033365,4508605844.0
2012-05-28,'399967,中证军工,4823.734,4823.734,4681.074,4772.496,4781.687,42.047,0.8793,229898402,2872813871.0
2012-05-25,'399967,中证军工,4781.687,4836.645,4773.679,4830.063,4832.866,-51.179,-1.059,176420318,2144587302.0
2012-05-24,'399967,中证军工,4832.866,4880.752,4824.857,4826.178,4837.64,-4.774,-0.0987,207867878,2649540314.0
2012-05-23,'399967,中证军工,4837.64,4883.713,4816.758,4876.142,4881.435,-43.795,-0.8972,193463248,2561761496.0
2012-05-22,'399967,中证军工,4881.435,4882.103,4817.977,4817.977,4800.367,81.068,1.6888,224432299,2706567015.0
2012-05-21,'399967,中证军工,4800.367,4822.698,4747.389,4792.214,4799.323,1.044,0.0218,180878328,2453741822.0
2012-05-18,'399967,中证军工,4799.323,4907.729,4796.507,4907.729,4934.846,-135.523,-2.7462,227690167,2981879328.0
2012-05-17,'399967,中证军工,4934.846,4948.912,4885.023,4900.533,4901.333,33.513,0.6838,227450385,2877649708.0
2012-05-16,'399967,中证军工,4901.333,4972.284,4901.333,4972.284,4981.996,-80.663,-1.6191,209954606,2730394468.0
2012-05-15,'399967,中证军工,4981.996,4981.996,4920.895,4972.746,5015.616,-33.62,-0.6703,229588846,3042547104.0
2012-05-14,'399967,中证军工,5015.616,5097.934,5013.797,5097.934,5075.423,-59.807,-1.1784,257823711,3709528901.0
2012-05-11,'399967,中证军工,5075.423,5157.268,5075.423,5157.268,5165.39,-89.967,-1.7417,281059556,3912999234.0
2012-05-10,'399967,中证军工,5165.39,5229.383,5149.084,5229.383,5224.278,-58.888,-1.1272,412983005,6003913370.0
2012-05-09,'399967,中证军工,5224.278,5262.651,5169.332,5169.332,5171.053,53.225,1.0293,690958190,9417932238.0
2012-05-08,'399967,中证军工,5171.053,5199.13,5160.287,5160.287,5139.017,32.036,0.6234,417906337,5418053903.0
2012-05-07,'399967,中证军工,5139.017,5139.017,5087.276,5095.097,5122.407,16.61,0.3243,348709836,4387979050.0
2012-05-04,'399967,中证军工,5122.407,5122.699,5050.067,5050.067,5054.549,67.858,1.3425,330349556,4382130689.0
2012-05-03,'399967,中证军工,5054.549,5062.655,5012.418,5024.417,5031.012,23.537,0.4678,278585792,3573740691.0
2012-05-02,'399967,中证军工,5031.012,5066.947,5006.53,5066.947,5000.49,30.522,0.6104,309449240,4244373204.0
2012-04-27,'399967,中证军工,5000.49,5059.12,5000.017,5040.662,5052.911,-52.421,-1.0374,277058981,3795485977.0
2012-04-26,'399967,中证军工,5052.911,5068.755,4968.938,5001.242,5005.8,47.111,0.9411,344974097,4920706646.0
2012-04-25,'399967,中证军工,5005.8,5014.735,4947.767,4989.998,5014.36,-8.56,-0.1707,315840454,4215214946.0
2012-04-24,'399967,中证军工,5014.36,5136.764,4902.871,5112.713,5167.729,-153.369,-2.9678,593214632,7941794957.0
2012-04-23,'399967,中证军工,5167.729,5192.261,5036.128,5036.128,5021.892,145.837,2.904,684260843,8775976658.0
2012-04-20,'399967,中证军工,5021.892,5021.892,4951.559,4953.945,4969.914,51.978,1.0459,325705673,4145487011.0
2012-04-19,'399967,中证军工,4969.914,4988.66,4947.5,4961.943,4961.709,8.205,0.1654,313337380,3833069019.0
2012-04-18,'399967,中证军工,4961.709,4963.25,4876.564,4876.564,4854.289,107.42,2.2129,339390191,4301771500.0
2012-04-17,'399967,中证军工,4854.289,4900.694,4845.395,4880.938,4887.772,-33.483,-0.685,253366405,3071568462.0
2012-04-16,'399967,中证军工,4887.772,4908.531,4857.374,4877.113,4917.117,-29.345,-0.5968,221877047,2890973306.0
2012-04-13,'399967,中证军工,4917.117,4952.937,4907.717,4937.425,4939.558,-22.441,-0.4543,305412185,3825983561.0
2012-04-12,'399967,中证军工,4939.558,4939.558,4824.17,4824.17,4822.97,116.588,2.4173,358782225,4482982507.0
2012-04-11,'399967,中证军工,4822.97,4823.551,4696.055,4707.252,4768.859,54.111,1.1347,312737157,3884764453.0
2012-04-10,'399967,中证军工,4768.859,4768.859,4586.14,4688.384,4709.559,59.3,1.2591,258316799,3102326670.0
2012-04-09,'399967,中证军工,4709.559,4761.985,4709.248,4748.432,4756.126,-46.567,-0.9791,234785130,2721727701.0
2012-04-06,'399967,中证军工,4756.126,4781.039,4721.515,4740.651,4743.898,12.228,0.2578,243735178,3101622207.0
2012-04-05,'399967,中证军工,4743.898,4747.519,4583.265,4583.265,4586.313,157.585,3.436,285276723,3579818323.0
2012-03-30,'399967,中证军工,4586.313,4597.392,4549.971,4567.513,4574.267,12.046,0.2633,255960611,3069418492.0
2012-03-29,'399967,中证军工,4574.267,4719.092,4535.292,4719.092,4761.454,-187.187,-3.9313,321702425,3802164396.0
2012-03-28,'399967,中证军工,4761.454,4951.751,4760.56,4951.751,4972.247,-210.793,-4.2394,321528762,4156610822.0
2012-03-27,'399967,中证军工,4972.247,5009.399,4958.432,4966.779,4942.251,29.996,0.6069,253930301,3404278405.0
2012-03-26,'399967,中证军工,4942.251,4984.551,4912.389,4971.563,4977.236,-34.985,-0.7029,187330903,2576833385.0
2012-03-23,'399967,中证军工,4977.236,5055.196,4961.555,5055.196,5079.082,-101.846,-2.0052,264124842,3563924112.0
2012-03-22,'399967,中证军工,5079.082,5112.577,5065.544,5086.669,5079.55,-0.468,-0.0092,271055056,4094221310.0
2012-03-21,'399967,中证军工,5079.55,5117.393,5018.043,5081.239,5066.47,13.08,0.2582,321101492,4688605114.0
2012-03-20,'399967,中证军工,5066.47,5194.014,5066.47,5194.014,5208.039,-141.569,-2.7183,296157242,4083042269.0
2012-03-19,'399967,中证军工,5208.039,5208.039,5109.493,5171.854,5163.203,44.836,0.8684,333571962,4877260341.0
2012-03-16,'399967,中证军工,5163.203,5164.356,5030.734,5071.739,5060.893,102.31,2.0216,362176369,5282111156.0
2012-03-15,'399967,中证军工,5060.893,5187.963,5006.327,5137.594,5148.237,-87.344,-1.6966,430980609,6170014124.0
2012-03-14,'399967,中证军工,5148.237,5444.325,5099.061,5437.522,5418.231,-269.994,-4.9831,650230539,9492753946.0
2012-03-13,'399967,中证军工,5418.231,5439.851,5385.742,5397.183,5393.19,25.041,0.4643,415452997,6316418806.0
2012-03-12,'399967,中证军工,5393.19,5393.19,5334.041,5351.527,5339.409,53.781,1.0072,444939100,6837212972.0
2012-03-09,'399967,中证军工,5339.409,5339.409,5265.883,5278.587,5261.718,77.691,1.4765,371774379,6009606888.0
2012-03-08,'399967,中证军工,5261.718,5282.262,5235.082,5239.967,5230.672,31.046,0.5935,379412699,5541252484.0
2012-03-07,'399967,中证军工,5230.672,5304.59,5143.586,5143.586,5202.634,28.038,0.5389,508181478,7229360970.0
2012-03-06,'399967,中证军工,5202.634,5241.605,5105.875,5200.521,5213.624,-10.99,-0.2108,491727252,6762189626.0
2012-03-05,'399967,中证军工,5213.624,5335.02,5213.624,5228.849,5182.787,30.837,0.595,544249505,7655377700.0
2012-03-02,'399967,中证军工,5182.787,5182.787,5077.853,5077.853,5080.107,102.68,2.0212,395774191,5528806818.0
2012-03-01,'399967,中证军工,5080.107,5115.892,4997.578,4997.578,5018.071,62.036,1.2363,376031337,4818932648.0
2012-02-29,'399967,中证军工,5018.071,5090.877,5018.071,5075.184,5089.978,-71.907,-1.4127,314125938,4115416884.0
2012-02-28,'399967,中证军工,5089.978,5126.408,5055.128,5106.357,5128.617,-38.639,-0.7534,396638908,5130611025.0
2012-02-27,'399967,中证军工,5128.617,5196.98,5124.8,5151.52,5144.486,-15.869,-0.3085,480605689,6287175054.0
2012-02-24,'399967,中证军工,5144.486,5144.486,5046.565,5075.512,5084.448,60.038,1.1808,447126054,5701465960.0
2012-02-23,'399967,中证军工,5084.448,5089.651,5026.611,5061.587,5070.037,14.411,0.2842,398260438,5276240482.0
2012-02-22,'399967,中证军工,5070.037,5070.037,4969.843,4969.843,4978.9,91.137,1.8305,405643870,5651516525.0
2012-02-21,'399967,中证军工,4978.9,4978.9,4861.804,4922.052,4928.042,50.858,1.032,278499989,3848105335.0
2012-02-20,'399967,中证军工,4928.042,4972.702,4925.475,4952.865,4891.88,36.162,0.7392,351326452,4790040450.0
2012-02-17,'399967,中证军工,4891.88,4904.249,4835.085,4899.833,4879.034,12.846,0.2633,290299684,3734366287.0
2012-02-16,'399967,中证军工,4879.034,4937.126,4829.798,4887.062,4902.135,-23.101,-0.4712,354410981,4272279948.0
2012-02-15,'399967,中证军工,4902.135,4902.135,4767.546,4777.407,4788.353,113.782,2.3762,359001645,4282299548.0
2012-02-14,'399967,中证军工,4788.353,4800.688,4747.355,4769.958,4768.721,19.632,0.4117,245836366,3211711934.0
2012-02-13,'399967,中证军工,4768.721,4796.115,4676.864,4676.864,4716.717,52.004,1.1025,280906329,3543653672.0
2012-02-10,'399967,中证军工,4716.717,4747.483,4685.843,4702.965,4715.472,1.245,0.0264,255814527,3140361917.0
2012-02-09,'399967,中证军工,4715.472,4746.542,4679.854,4687.681,4696.327,19.145,0.4077,306165719,3903601056.0
2012-02-08,'399967,中证军工,4696.327,4696.327,4544.658,4549.923,4564.472,131.855,2.8887,287613302,3647440714.0
2012-02-07,'399967,中证军工,4564.472,4586.848,4518.611,4586.848,4608.467,-43.995,-0.9547,228927026,2804779716.0
2012-02-06,'399967,中证军工,4608.467,4619.806,4574.965,4617.925,4607.571,0.896,0.0194,231078730,2797999525.0
2012-02-03,'399967,中证军工,4607.571,4616.101,4502.944,4502.944,4509.426,98.145,2.1764,268740744,3290456574.0
2012-02-02,'399967,中证军工,4509.426,4509.426,4429.089,4432.954,4426.42,83.006,1.8752,174917097,2004077293.0
2012-02-01,'399967,中证军工,4426.42,4514.436,4417.724,4482.351,4494.112,-67.692,-1.5062,143478686,1791571002.0
2012-01-31,'399967,中证军工,4494.112,4494.112,4437.669,4471.7,4475.916,18.196,0.4065,160634197,1837309507.0
2012-01-30,'399967,中证军工,4475.916,4531.46,4472.845,4507.139,4495.864,-19.948,-0.4437,155364882,1920926259.0
2012-01-20,'399967,中证军工,4495.864,4503.938,4452.855,4452.855,4445.311,50.553,1.1372,139905840,1936865596.0
2012-01-19,'399967,中证军工,4445.311,4486.776,4401.314,4413.888,4422.32,22.991,0.5199,196044054,2293380863.0
2012-01-18,'399967,中证军工,4422.32,4546.507,4413.615,4517.269,4513.167,-90.847,-2.0129,257950391,3031562456.0
2012-01-17,'399967,中证军工,4513.167,4513.175,4239.32,4261.801,4269.378,243.789,5.7102,256519039,3059894940.0
2012-01-16,'399967,中证军工,4269.378,4385.419,4265.31,4371.177,4415.736,-146.358,-3.3145,129112587,1526831403.0
2012-01-13,'399967,中证军工,4415.736,4586.1,4378.822,4586.1,4589.75,-174.014,-3.7914,227561733,2762446752.0
2012-01-12,'399967,中证军工,4589.75,4628.463,4550.557,4550.557,4578.388,11.362,0.2482,227438323,2886922657.0
2012-01-11,'399967,中证军工,4578.388,4629.462,4546.689,4554.975,4559.5,18.888,0.4143,265997051,3268181230.0
2012-01-10,'399967,中证军工,4559.5,4560.272,4368.343,4368.343,4373.531,185.969,4.2521,312317841,3680671284.0
2012-01-09,'399967,中证军工,4373.531,4373.531,4155.769,4204.936,4205.233,168.298,4.0021,203570837,2364831571.0
2012-01-06,'399967,中证军工,4205.233,4205.233,4078.122,4196.861,4215.497,-10.264,-0.2435,179328601,1950351033.0
2012-01-05,'399967,中证军工,4215.497,4378.466,4206.117,4378.466,4414.334,-198.837,-4.5043,201627237,2336130102.0
2012-01-04,'399967,中证军工,4414.334,4577.234,4414.334,4559.205,4508.653,-94.319,-2.092,170634777,2039176293.0
2011-12-30,'399967,中证军工,4508.653,4526.531,4462.952,4462.952,4453.885,54.768,1.2297,164183484,2021704481.0
2011-12-29,'399967,中证军工,4453.885,4480.145,4395.87,4416.357,4434.345,19.54,0.4407,145968758,1764249571.0
2011-12-28,'399967,中证军工,4434.345,4437.99,4318.015,4437.99,4462.746,-28.401,-0.6364,189942259,2298340303.0
2011-12-27,'399967,中证军工,4462.746,4555.915,4462.101,4555.915,4571.809,-109.063,-2.3856,165148742,2053244445.0
